0.881577777778,0.889190123457,0.914355555556,0.904576719577,0.902969312169,0.9016,0.902666666667,0.907481481481,0.905755555556,0.911713580247,0.923177777778,0.899733333333,0.900488888889,0.895059259259,0.904577777778,0.894666666667,0.885928888889,0.885195061728,0.884655802469,0.883087830688,0.888533333333,0.890376470588,0.888977777778,0.898044444444,0.881516161616,0.879333333333,0.885177777778,0.891626666667,0.889004444444,0.892066666667,0.894488888889,0.901755555556,0.903466666667,0.902088888889,0.907288888889,0.908651851852,0.902451555556,0.907824390244,0.910933333333,0.905266666667,0.907943764172,0.9152,0.910047619048,0.914162962963,0.926133333333,0.924933333333,0.936711111111,0.937555555556,0.934133333333,0.926897052154,0.928622222222,0.922371296296,0.930408888889,0.928126984127,0.933377777778,0.938822222222,0.937466666667,0.936666666667,0.935822222222,0.941266666667,0.938488888889,0.93355942029,0.940596825397,0.9506,0.947648484848,0.949296618357,0.9504,0.95397037037,0.949007407407,0.947066666667,0.954177777778,0.949755555556,0.94732,0.946109259259,0.948888888889,0.945762573099,0.94642962963,0.943848366013,0.945927777778,0.946651851852,0.945891851852,0.950740740741,0.944702222222,0.947049808429,0.951961904762,0.947976470588,0.952666666667,0.952059259259,0.944431746032,0.949244444444,0.958488888889,0.950488888889,0.943420987654,0.939102020202,0.937035748792,0.940718518519,0.950577777778,0.9452,0.951288888889,0.951866666667,0.946462222222,0.950711111111,0.952266666667,0.949103703704,0.962533333333,0.955777777778,0.954501388889,0.955666666667,0.959466666667,0.964444444444,0.960081481481,0.9596,0.964355555556,0.952133333333,0.957355555556,0.953614814815,0.963111111111,0.965057777778,0.968688888889,0.967695238095,0.97197037037,0.975288888889,0.971333333333,0.974155555556,0.972888888889,0.9704,0.971762962963,0.965636825397,0.965955555556,0.967548148148,0.966355555556,0.966355555556,0.96528172043,0.965186666667,0.965511111111,0.971355555556,0.958931313131,0.96225982906,0.967086419753,0.972177777778,0.968297777778,0.975288888889,0.974711111111,0.977585185185,0.974977777778,0.975002666667,0.973478787879,0.974566081871,0.972644444444,0.969351111111,0.96918989899,0.973422222222,0.972933333333,0.973544444444,0.974952380952,0.975644444444,0.970375308642,0.973540740741,0.972184444444,0.970048888889,0.973059259259,0.970269958848,0.971681481481,0.972315789474,0.974666666667,0.975155555556,0.975007407407,0.973866666667,0.976911111111,0.975733333333,0.975902222222,0.976019047619,0.971288888889,0.970415873016,0.972520987654,0.975333333333,0.984,0.973606349206,0.983333333333,0.977733333333,0.979288888889,0.984666666667,0.980577777778,0.978488888889,0.980551111111,0.979744444444,0.983777777778,0.978764444444,0.978711111111,0.978881481481,0.97842962963,0.978722222222,0.978444444444,0.977033333333,0.984444444444,0.979004444444,0.978774747475,0.978041481481,0.9792,0.978918518519,0.980788208617,0.985111111111,0.979706944444,0.980666666667,0.982051851852,0.984333333333,0.987555555556,0.987644444444,0.987111111111,0.985733333333,0.987777777778,0.986888888889,0.988222222222,0.987044938272,0.988488888889,0.988311111111,0.988,0.987777777778,0.987216666667,0.987888888889,0.987111111111,0.986577777778,0.988311111111,0.987234188034,0.98700952381,0.986962962963,0.98647654321,0.987728395062,0.987026004728,0.988,0.988222222222,0.988074074074,0.988074074074,0.988,0.98581021021,0.987555555556,0.988,0.987148148148,0.988444444444,0.988222222222,0.986888888889,0.987888888889,0.987777777778,0.9876,0.988444444444,0.987287037037,0.987944444444,0.988666666667,0.988,0.988365432099,0.987980952381,0.988285714286,0.987766081871,0.988518518519,0.987111111111,0.987014141414,0.988281481481,0.988311111111,0.988444444444,0.988160846561,0.988666666667,0.988444444444,0.988074074074,0.988488888889,0.988514285714,0.991340740741,0.990204444444,0.988,0.988015802469,0.988666666667,0.988755555556,0.989066666667,0.988533333333,0.988222222222,0.987555555556,0.987925925926,0.988074074074,0.987555555556,0.988444444444,0.988666666667,0.9883003003,0.988222222222,0.988155555556,0.988571576227,0.988533333333,0.988444444444,0.991066666667,0.988177777778,0.988382222222,0.988866666667,0.990313450292,0.987751111111,0.988755555556,0.988444444444,0.988222222222,0.988283950617,0.988555555556,0.989377777778,0.992562962963,0.991722222222,0.990133333333,0.990705105105,0.990956666667,0.992985185185,0.993305555556,0.995988888889,0.997333333333,0.994643209877,0.995777777778,0.997777777778,0.997888888889,0.999,0.997807936508,0.997855555556,0.998888888889,0.997071895425,0.999166666667,0.999333333333,0.998555555556,0.999333333333,0.999555555556,0.999555555556,0.998888888889,0.999333333333,0.998888888889,0.999333333333,1.0,0.998674509804,0.999555555556,0.999555555556,0.998444444444,0.998777777778,0.997668518519,0.999777777778,0.999555555556,0.998914728682,0.998777777778,0.998888888889,0.998333333333,0.997257777778,0.999333333333,0.999666666667,0.997879365079,0.999333333333,0.999444444444,0.999244444444,0.998888888889,0.999555555556,0.999611111111,0.999333333333,0.999333333333,0.997751322751,0.998844444444,0.998888888889,0.998833333333,0.999111111111,0.999333333333,0.999481481481,0.999111111111,0.998622222222,0.998777777778,0.998444444444,0.998962962963,0.9995,0.999333333333,0.998807017544,0.999287037037,0.998727272727,0.999555555556,0.999777777778,0.999555555556,0.999555555556,0.998592592593,0.999,0.998444444444,0.999666666667,0.999111111111,0.997003555556,0.998444444444,0.999777777778,0.999703703704,0.999777777778,1.0,0.999333333333,1.0,0.99973968254,0.999555555556,0.999111111111,0.999234567901,0.999555555556,0.999851851852,0.999777777778,0.999333333333,0.999062626263,0.999814814815,0.999666666667,0.999555555556,0.999444444444,0.999333333333,0.999222222222,0.999333333333,0.999111111111,0.998328888889,0.999555555556,1.0,0.999777777778,0.999703703704,0.999888888889,1.0,0.999777777778,0.999555555556,0.999333333333,0.999777777778,0.99962962963,1.0,0.999666666667,0.999333333333,0.999157369615,0.999555555556,0.999333333333,0.999555555556,0.999555555556,0.999666666667,0.999777777778,0.999124444444,0.999555555556,0.998130666667,0.999564444444,0.999977777778,0.999333333333,1.0,0.999777777778,1.0,0.999777777778,0.999851851852,0.999888888889,0.999555555556,0.999688888889,0.999758454106,0.999666666667,0.999888888889,0.999833333333,0.999944444444,0.999703703704,1.0,0.99975,0.999777777778,0.999851851852,0.999777777778,0.999911111111,0.999797979798,0.999888888889,0.9996,0.999962962963,0.999777777778,1.0,1.0,0.999777777778,1.0,0.999555555556,0.999777777778,0.999777777778,0.999777777778,0.999777777778,1.0,0.999866666667,0.999925925926,0.999777777778,0.999888888889,0.999955555556,0.999103703704,0.999851851852,0.999833333333,1.0,1.0,1.0,0.999855555556,0.999925925926,1.0,1.0,1.0,0.999777777778,0.999944444444,1.0,0.999777777778,1.0,1.0,0.999888888889,1.0,0.999858585859,0.999955555556,1.0,1.0,0.999888888889,0.999507246377,0.99980952381,0.999777777778,1.0,0.999555555556,0.999822222222,0.999186243386,0.999539479905,0.999555555556,0.999777777778,0.999777777778,0.9998,0.999801169591,1.0,0.99997979798,0.999591111111,1.0,1.0,0.999411764706,0.999925925926,0.999888888889,0.999866666667,1.0,0.999777777778,0.999777777778,0.999888888889,1.0,0.999555555556,0.999722222222,0.999444444444,0.999407407407,0.999555555556,1.0,1.0,1.0,1.0,0.999888888889,0.999777777778,1.0,0.999777777778,0.999294117647,0.999011111111,0.999888888889,1.0,0.999822222222,0.999787654321,1.0,1.0,0.999680555556,0.999904761905,1.0,1.0,1.0,1.0,1.0,0.999925925926,0.999888888889,1.0,1.0,1.0,1.0,0.999666666667,0.999611111111,0.999777777778,1.0,0.999962962963,0.999873015873,1.0,0.99985,1.0,0.999851851852,0.999944444444,1.0,0.999827160494,0.999875,0.999777777778,0.999777777778,1.0,1.0,0.999703703704,0.999888888889,1.0,0.999748148148,1.0,1.0,1.0,1.0,0.999833333333,1.0,1.0,1.0,1.0,0.999955555556,1.0,1.0,0.99972,1.0,1.0,1.0,0.999866666667,1.0,1.0,1.0,0.999925925926,1.0,0.999777777778,1.0,0.999833333333,0.999777777778,1.0,0.999888888889,0.999955555556,0.999611111111,0.999851851852,1.0,0.999777777778,0.999897435897,1.0,1.0,0.9998,1.0,0.999888888889,1.0,0.999851851852,1.0,0.999777777778,1.0,0.999777777778,1.0,1.0,0.999777777778,1.0,1.0,0.999777777778,1.0,1.0,1.0,0.999888888889,0.999814814815,1.0,0.999666666667,1.0,0.999777777778,1.0,0.999810699588,0.999666666667,0.999777777778,1.0,1.0,0.999777777778,0.999638888889,1.0,0.999777777778,1.0,0.999589225589,0.999703703704,1.0,0.999888888889,0.999950617284,1.0,0.999841269841,1.0,1.0,0.999777777778,0.999888888889,0.999888888889,0.999777777778,0.99962962963,0.999777777778,1.0,0.999407407407,0.999888888889,0.999444444444,0.999777777778,1.0,0.999666666667,1.0,1.0,0.999777777778,0.999733333333,0.999495340502,0.999906432749,1.0,0.999863247863,0.999777777778,0.999722222222,0.999447111111,0.999868480726,0.999962962963,1.0,0.999688888889,1.0,0.999174603175,0.999416296296,0.999648148148,1.0,1.0,0.9996,0.999333333333,0.999555555556,1.0,0.999777777778,0.999777777778,0.999024074074,0.999211111111,1.0,0.999688888889,1.0,0.999777777778,0.999703703704,0.999853333333,0.999877394636,0.999888888889,1.0,1.0,1.0,1.0,1.0,0.999777777778,1.0,1.0,1.0,0.99962,1.0,0.999555555556,0.999614512472,0.999888888889,0.999888888889,0.999777777778,1.0,1.0,1.0,1.0,1.0,1.0,0.999647696477,0.999666666667,0.999833333333,0.999777777778,1.0,1.0,1.0,1.0,0.999555555556,1.0,1.0,0.999777777778,1.0,1.0,0.999888888889,0.999904761905,0.999841269841,1.0,0.999777777778,0.999555555556,0.999777777778,0.999102040816,0.999925925926,0.999805555556,1.0,0.999904761905,1.0,1.0,0.999925925926,0.999694444444,1.0,1.0,1.0,1.0,0.999777777778,0.999777777778,0.999972222222,0.999777777778,1.0,1.0,1.0,1.0,0.999888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999944444444,0.99980952381,0.999777777778,1.0,1.0,0.999871111111,0.999916666667,0.999822222222,0.999777777778,1.0,0.9999,1.0,0.999909465021,0.999717171717,0.999909090909,0.999666666667,0.999611111111,0.999851851852,0.999968253968,0.999626262626,0.999530864198,0.999757575758,1.0,1.0,1.0,0.999777777778,0.999888888889,1.0,0.999944444444,0.999666666667,1.0,1.0,0.999833333333,1.0,0.999944444444,0.999703703704,0.999578947368,1.0,0.999925925926,1.0,0.999377777778,0.999814814815,0.999822222222,0.999777777778,1.0,0.99987654321,1.0,1.0,0.999925925926,0.999777777778,1.0,0.999818181818,0.999871111111,0.999936507937,1.0,0.999814814815,1.0,0.999944444444,0.999925925926,1.0,1.0,1.0,0.999777777778,0.999777777778,1.0,0.999777777778,0.999866666667,1.0,1.0,0.999604938272,0.999777777778,0.999944444444,0.999777777778,0.999592592593,0.999666666667,0.999955555556,0.999524183007,0.999555555556,0.999457777778,0.999911111111,0.999777777778,1.0,0.999722222222,0.999777777778,0.999888888889,0.999777777778,1.0,0.999794871795,1.0,0.999608888889,0.999777777778,0.999583333333,1.0,1.0,0.999937984496,1.0,0.999577777778,0.999777777778,0.999777777778,0.999555555556,1.0,1.0,0.999777777778,0.999777777778,1.0,0.999944444444,0.999777777778,1.0,0.999888888889,0.999944444444,0.999777777778,1.0,0.999333333333,0.999851851852,1.0,1.0,0.999666666667,1.0,0.999555555556,0.999777777778,0.999777777778,1.0,1.0,0.999777777778,1.0,1.0,0.999944444444,1.0,1.0,0.999761702128,0.998668686869,0.999703703704,0.999777777778,0.999851851852,0.999822222222,1.0,1.0,1.0,1.0,1.0,1.0,0.999982905983,1.0,1.0,0.999866666667,1.0,1.0,0.999955555556,1.0,0.999888888889,0.999897435897,1.0,1.0,0.999805555556,0.999626303855,0.999916666667,1.0,0.999888888889,1.0,1.0,0.999916666667,0.999949494949,0.999851851852,1.0,1.0,0.999796296296,1.0,1.0,1.0,0.999851851852,0.999611111111,1.0,1.0,1.0,0.999666666667,0.999703703704,1.0,1.0,0.99994265233,1.0,1.0,0.999888888889,0.999619047619,0.999555555556,1.0,0.999888888889,0.999777777778,0.999944444444,1.0,1.0,0.999777777778,1.0,1.0,1.0,0.999722222222,0.999888888889,1.0,0.999955555556,1.0,0.999666666667,0.999777777778,0.999444444444,1.0,1.0,1.0,0.999555555556,1.0,0.999777777778,0.999333333333,0.999796296296,1.0,0.999851851852,0.999462222222,1.0,0.999688888889,0.999811965812,1.0,1.0,0.999777777778,0.999777777778,0.999944444444,0.999888888889,1.0,0.999555555556,0.999777777778,0.999555555556,0.998645925926,0.999452991453,0.999666666667,1.0,0.999555555556,1.0,1.0,0.999666666667,0.999177777778,0.999777777778,0.999888888889,0.999671111111,0.998891111111,0.999666666667,0.999777777778,0.999777777778,1.0,1.0,1.0,0.9995,0.999807407407,0.999777777778,0.9995,1.0,0.99962962963,0.999873015873,0.999777777778,1.0,0.999641025641,1.0,0.999851851852,0.999805555556,0.99962962963,0.999716049383,0.999733333333,0.999777777778,0.999981481481,0.999555555556,0.999888888889,0.999777777778,0.999944444444,0.999518518519,0.998888888889,1.0,0.999666666667,0.999777777778,0.999523809524,0.999822222222,0.999555555556,0.999333333333,1.0,0.999925925926,0.999888888889,1.0,1.0,0.999851851852,0.999777777778,1.0,1.0,1.0,0.99962962963,1.0,0.999888888889,1.0,1.0,1.0,1.0,1.0,1.0,0.999936507937,0.999962962963,1.0,0.999733333333,0.999487111111,1.0,0.999911111111,1.0,0.999888888889,0.999814814815,1.0,0.999925925926,0.999558276644,0.999777777778,0.999904761905,1.0,0.999911111111,0.999851851852,0.999888888889,1.0,0.999904761905,0.999742690058,0.999777777778,0.99975308642,1.0,0.999777777778,1.0,0.999888888889,0.999555555556,1.0,0.999777777778,1.0,1.0,1.0,1.0,0.999881481481,0.999888888889,1.0,0.999888888889,0.999901234568,1.0,0.999955555556,0.999955555556,1.0,0.999904761905,1.0,1.0,0.99994265233,1.0,0.999555555556,0.999233604336,0.999777777778,0.999888888889,1.0,0.999939393939,0.999726495726,0.99987037037,0.999944444444,0.999777777778,0.999925925926,1.0,0.999972222222,1.0,0.999944444444,1.0,1.0,1.0,1.0,1.0,0.999666666667,0.999888888889,0.999555555556,0.999777777778,0.999851851852,1.0,0.99975,1.0,1.0,1.0,0.999925925926,1.0,1.0,0.999777777778,0.999944444444,1.0,0.99987037037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999866666667,1.0,1.0,1.0,0.999777777778,0.999944444444,0.99962962963,0.999873015873,0.999909090909,0.999822222222,1.0,0.999777777778,1.0,1.0,0.999911111111,0.999888888889,1.0,0.9996,0.999929292929,1.0,0.999866666667,1.0,0.999888888889,1.0,0.999888888889,0.999888888889,0.999750841751,0.999911111111,1.0,1.0,1.0,1.0,1.0
